Date,Time,Device Name,Device Type,Property,Value
16-jun.-2023,07:12,Tomada 2,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,07:15,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,07:15,Tomada 2,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,07:20,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,07:20,Tomada 2,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,07:22,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,07:22,Tomada 2,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,07:27,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,07:28,Tomada 2,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,07:29,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,07:30,Tomada 2,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,07:35,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,07:41,Tomada 2,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,07:51,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,07:51,Tomada 2,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,07:51,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,07:52,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,07:53,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,07:53,Tomada 2,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,07:55,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,07:55,Tomada 2,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,07:59,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,08:00,Tomada 2,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,08:08,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,08:08,Tomada 2,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,08:16,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,08:16,Tomada 2,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,08:20,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,08:20,Tomada 2,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,08:23,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,08:23,Tomada 2,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,08:32,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,08:32,Tomada 2,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,08:39,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,08:39,Tomada 2,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,08:46,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,08:46,Tomada 2,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,08:51,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,08:51,Tomada 2,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,08:54,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,08:54,Tomada 2,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,09:01,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,09:01,Tomada 2,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,09:06,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,09:06,Tomada 2,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,09:08,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,09:08,Tomada 2,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,09:10,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,09:11,Tomada 2,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,09:17,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,09:18,Tomada 2,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,09:20,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,09:21,Tomada 2,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,09:24,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,09:24,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,09:34,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,09:35,Tomada 2,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,08:00 AM - 10:00 AM,Motion Sensor,MOTION_SENSOR,Motion Detection,5
16-jun.-2023,09:37,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,09:37,Tomada 2,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,09:39,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,09:39,Tomada 2,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,09:43,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,09:43,Tomada 2,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,09:46,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,09:46,Tomada 2,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,09:55,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,09:55,Tomada 2,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,09:59,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,10:00,Tomada 2,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,10:05,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,10:05,Tomada 3,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,10:06,Tomada 2,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,10:06,Tomada 3,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,10:10,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,10:11,Tomada 2,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,10:13,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,10:13,Tomada 2,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,10:00 AM - 12:00 PM,Motion Sensor,MOTION_SENSOR,Motion Detection,4
16-jun.-2023,10:22,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,11:00,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,11:00,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,11:02,Tomada 2,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,11:03,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,11:04,Tomada 2,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,11:10,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,11:10,Tomada 2,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,11:12,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,11:12,Tomada 2,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,11:14,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,11:14,Tomada 2,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,11:23,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,11:24,Tomada 2,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,11:26,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,11:26,Tomada 2,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,11:29,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,11:29,Tomada 2,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,11:33,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,11:34,Tomada 2,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,11:36,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,11:36,Tomada 2,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,11:44,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,11:45,Tomada 2,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,11:48,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,11:48,Tomada 2,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,11:53,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,11:53,Tomada 2,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,12:03,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,12:03,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,12:00 PM - 02:00 PM,Motion Sensor,MOTION_SENSOR,Motion Detection,1
16-jun.-2023,12:06,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,12:06,Tomada 2,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,12:08,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,12:08,Tomada 2,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,12:10,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,12:10,Tomada 2,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,12:12,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,12:12,Tomada 2,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,12:15,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,12:15,Tomada 2,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,12:19,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,12:20,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,12:27,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,12:28,Tomada 2,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,12:36,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,12:37,Tomada 2,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,12:40,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,12:40,Tomada 2,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,12:43,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,12:43,Tomada 2,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,12:44,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,12:45,Tomada 2,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,12:46,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,12:47,Tomada 2,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,12:53,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,12:53,Tomada 2,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,12:57,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,12:57,Tomada 2,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,13:05,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,13:05,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,13:06,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,13:06,Tomada 2,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,13:11,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,13:11,Tomada 2,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,13:15,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,13:16,Tomada 2,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,13:17,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,13:17,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,13:22,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,13:23,Tomada 2,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,13:25,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,13:25,Tomada 2,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,13:33,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,13:33,Tomada 2,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,13:36,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,13:36,Tomada 2,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,13:39,Fechadura,SMARTLOCK,Lock State,LOCKED
16-jun.-2023,13:41,Tomada 2,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,13:41,Tomada 2,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,13:45,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,13:45,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,14:14,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,14:14,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,14:19,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,14:19,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,14:50,Luminária,LIGHT,Endpoint Health,OK
16-jun.-2023,15:32,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,16:32,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,17:03,Fechadura,SMARTLOCK,Lock State,LOCKED
16-jun.-2023,17:34,Luminária,LIGHT,Power,ON
16-jun.-2023,04:00 PM - 06:00 PM,Motion Sensor,MOTION_SENSOR,Motion Detection,5
16-jun.-2023,17:50,Camera,CAMERA,Endpoint Health,OK
16-jun.-2023,17:53,Luminária,LIGHT,Endpoint Health,UNREACHABLE
16-jun.-2023,17:53,Motion Sensor,MOTION_SENSOR,Endpoint Health,UNREACHABLE
16-jun.-2023,17:53,Tomada 3,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,17:56,Camera,CAMERA,Endpoint Health,UNREACHABLE
16-jun.-2023,18:04,Luz 1,SWITCH,Power,OFF
16-jun.-2023,18:04,Luz 2,SWITCH,Power,OFF
16-jun.-2023,18:05,Luz 3,SWITCH,Power,OFF
16-jun.-2023,18:05,Smart Interruptor WiFi,SWITCH,Power,OFF
16-jun.-2023,18:05,Luz 1,SWITCH,Power,ON
16-jun.-2023,18:05,Luz 2,SWITCH,Power,ON
16-jun.-2023,18:05,Smart Interruptor WiFi,SWITCH,Power,ON
16-jun.-2023,18:05,Luz 3,SWITCH,Power,ON
16-jun.-2023,18:05,Luz 3,SWITCH,Power,OFF
16-jun.-2023,18:05,Luz 2,SWITCH,Power,OFF
16-jun.-2023,18:05,Luz 1,SWITCH,Power,OFF
16-jun.-2023,18:09,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,18:10,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,18:23,Smart Interruptor WiFi,SWITCH,Endpoint Health,UNREACHABLE
16-jun.-2023,18:23,Luz 3,SWITCH,Endpoint Health,UNREACHABLE
16-jun.-2023,18:23,Luz 1,SWITCH,Endpoint Health,UNREACHABLE
16-jun.-2023,18:23,Luz 2,SWITCH,Endpoint Health,UNREACHABLE
16-jun.-2023,18:23,Smart Interruptor WiFi,SWITCH,Endpoint Health,OK
16-jun.-2023,18:23,Luz 3,SWITCH,Endpoint Health,OK
16-jun.-2023,18:23,Luz 1,SWITCH,Endpoint Health,OK
16-jun.-2023,18:23,Luz 2,SWITCH,Endpoint Health,OK
16-jun.-2023,18:27,Smart Interruptor WiFi,SWITCH,Endpoint Health,UNREACHABLE
16-jun.-2023,18:27,Luz 3,SWITCH,Endpoint Health,UNREACHABLE
16-jun.-2023,18:27,Luz 1,SWITCH,Endpoint Health,UNREACHABLE
16-jun.-2023,18:27,Luz 2,SWITCH,Endpoint Health,UNREACHABLE
16-jun.-2023,18:27,Smart Interruptor WiFi,SWITCH,Endpoint Health,OK
16-jun.-2023,18:27,Luz 3,SWITCH,Endpoint Health,OK
16-jun.-2023,18:27,Luz 1,SWITCH,Endpoint Health,OK
16-jun.-2023,18:27,Luz 2,SWITCH,Endpoint Health,OK
16-jun.-2023,18:57,Smart Interruptor WiFi,SWITCH,Endpoint Health,UNREACHABLE
16-jun.-2023,18:57,Luz 3,SWITCH,Endpoint Health,UNREACHABLE
16-jun.-2023,18:57,Luz 1,SWITCH,Endpoint Health,UNREACHABLE
16-jun.-2023,18:57,Luz 2,SWITCH,Endpoint Health,UNREACHABLE
16-jun.-2023,18:57,Smart Interruptor WiFi,SWITCH,Endpoint Health,OK
16-jun.-2023,18:57,Luz 3,SWITCH,Endpoint Health,OK
16-jun.-2023,18:57,Luz 1,SWITCH,Endpoint Health,OK
16-jun.-2023,18:57,Luz 2,SWITCH,Endpoint Health,OK
16-jun.-2023,18:57,Filtro de Linha,SMARTPLUG,Endpoint Health,UNREACHABLE
16-jun.-2023,18:57,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,19:20,Smart Interruptor WiFi,SWITCH,Endpoint Health,UNREACHABLE
16-jun.-2023,19:20,Luz 3,SWITCH,Endpoint Health,UNREACHABLE
16-jun.-2023,19:20,Luz 1,SWITCH,Endpoint Health,UNREACHABLE
16-jun.-2023,19:20,Luz 2,SWITCH,Endpoint Health,UNREACHABLE
16-jun.-2023,19:20,Smart Interruptor WiFi,SWITCH,Endpoint Health,OK
16-jun.-2023,19:20,Luz 3,SWITCH,Endpoint Health,OK
16-jun.-2023,19:20,Luz 1,SWITCH,Endpoint Health,OK
16-jun.-2023,19:20,Luz 2,SWITCH,Endpoint Health,OK
16-jun.-2023,20:11,Smart Interruptor WiFi,SWITCH,Endpoint Health,UNREACHABLE
16-jun.-2023,20:11,Luz 3,SWITCH,Endpoint Health,UNREACHABLE
16-jun.-2023,20:11,Luz 1,SWITCH,Endpoint Health,UNREACHABLE
16-jun.-2023,20:11,Luz 2,SWITCH,Endpoint Health,UNREACHABLE
16-jun.-2023,20:11,Smart Interruptor WiFi,SWITCH,Endpoint Health,OK
16-jun.-2023,20:11,Luz 3,SWITCH,Endpoint Health,OK
16-jun.-2023,20:11,Luz 1,SWITCH,Endpoint Health,OK
16-jun.-2023,20:11,Luz 2,SWITCH,Endpoint Health,OK
16-jun.-2023,20:21,Smart Interruptor WiFi,SWITCH,Endpoint Health,UNREACHABLE
16-jun.-2023,20:21,Luz 3,SWITCH,Endpoint Health,UNREACHABLE
16-jun.-2023,20:21,Luz 1,SWITCH,Endpoint Health,UNREACHABLE
16-jun.-2023,20:21,Luz 2,SWITCH,Endpoint Health,UNREACHABLE
16-jun.-2023,20:21,Smart Interruptor WiFi,SWITCH,Endpoint Health,OK
16-jun.-2023,20:21,Luz 3,SWITCH,Endpoint Health,OK
16-jun.-2023,20:21,Luz 1,SWITCH,Endpoint Health,OK
16-jun.-2023,20:21,Luz 2,SWITCH,Endpoint Health,OK
16-jun.-2023,20:38,Smart Interruptor WiFi,SWITCH,Endpoint Health,UNREACHABLE
16-jun.-2023,20:38,Luz 3,SWITCH,Endpoint Health,UNREACHABLE
16-jun.-2023,20:38,Luz 1,SWITCH,Endpoint Health,UNREACHABLE
16-jun.-2023,20:38,Luz 2,SWITCH,Endpoint Health,UNREACHABLE
16-jun.-2023,20:38,Smart Interruptor WiFi,SWITCH,Endpoint Health,OK
16-jun.-2023,20:38,Luz 3,SWITCH,Endpoint Health,OK
16-jun.-2023,20:38,Luz 1,SWITCH,Endpoint Health,OK
16-jun.-2023,20:38,Luz 2,SWITCH,Endpoint Health,OK
16-jun.-2023,21:06,Smart Interruptor WiFi,SWITCH,Endpoint Health,UNREACHABLE
16-jun.-2023,21:06,Luz 3,SWITCH,Endpoint Health,UNREACHABLE
16-jun.-2023,21:06,Luz 1,SWITCH,Endpoint Health,UNREACHABLE
16-jun.-2023,21:06,Luz 2,SWITCH,Endpoint Health,UNREACHABLE
16-jun.-2023,21:07,Smart Interruptor WiFi,SWITCH,Endpoint Health,OK
16-jun.-2023,21:07,Luz 3,SWITCH,Endpoint Health,OK
16-jun.-2023,21:07,Luz 1,SWITCH,Endpoint Health,OK
16-jun.-2023,21:07,Luz 2,SWITCH,Endpoint Health,OK
16-jun.-2023,21:32,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,21:42,Smart Interruptor WiFi,SWITCH,Endpoint Health,UNREACHABLE
16-jun.-2023,21:42,Luz 3,SWITCH,Endpoint Health,UNREACHABLE
16-jun.-2023,21:42,Luz 1,SWITCH,Endpoint Health,UNREACHABLE
16-jun.-2023,21:42,Luz 2,SWITCH,Endpoint Health,UNREACHABLE
16-jun.-2023,21:42,Smart Interruptor WiFi,SWITCH,Endpoint Health,OK
16-jun.-2023,21:42,Luz 3,SWITCH,Endpoint Health,OK
16-jun.-2023,21:42,Luz 1,SWITCH,Endpoint Health,OK
16-jun.-2023,21:42,Luz 2,SWITCH,Endpoint Health,OK
16-jun.-2023,21:46,Smart Interruptor WiFi,SWITCH,Endpoint Health,UNREACHABLE
16-jun.-2023,21:46,Luz 3,SWITCH,Endpoint Health,UNREACHABLE
16-jun.-2023,21:46,Luz 1,SWITCH,Endpoint Health,UNREACHABLE
16-jun.-2023,21:46,Luz 2,SWITCH,Endpoint Health,UNREACHABLE
16-jun.-2023,21:46,Smart Interruptor WiFi,SWITCH,Endpoint Health,OK
16-jun.-2023,21:46,Luz 3,SWITCH,Endpoint Health,OK
16-jun.-2023,21:46,Luz 1,SWITCH,Endpoint Health,OK
16-jun.-2023,21:46,Luz 2,SWITCH,Endpoint Health,OK
16-jun.-2023,22:32,Filtro de Linha,SMARTPLUG,Endpoint Health,OK
16-jun.-2023,22:43,Smart Interruptor WiFi,SWITCH,Endpoint Health,UNREACHABLE
16-jun.-2023,22:43,Luz 3,SWITCH,Endpoint Health,UNREACHABLE
16-jun.-2023,22:43,Luz 1,SWITCH,Endpoint Health,UNREACHABLE
16-jun.-2023,22:43,Luz 2,SWITCH,Endpoint Health,UNREACHABLE
16-jun.-2023,22:43,Smart Interruptor WiFi,SWITCH,Endpoint Health,OK
16-jun.-2023,22:43,Luz 3,SWITCH,Endpoint Health,OK
16-jun.-2023,22:43,Luz 1,SWITCH,Endpoint Health,OK
16-jun.-2023,22:43,Luz 2,SWITCH,Endpoint Health,OK
16-jun.-2023,22:59,Smart Interruptor WiFi,SWITCH,Endpoint Health,UNREACHABLE
16-jun.-2023,22:59,Luz 3,SWITCH,Endpoint Health,UNREACHABLE
16-jun.-2023,22:59,Luz 1,SWITCH,Endpoint Health,UNREACHABLE
16-jun.-2023,22:59,Luz 2,SWITCH,Endpoint Health,UNREACHABLE
16-jun.-2023,22:59,Smart Interruptor WiFi,SWITCH,Endpoint Health,OK
16-jun.-2023,22:59,Luz 3,SWITCH,Endpoint Health,OK
16-jun.-2023,22:59,Luz 1,SWITCH,Endpoint Health,OK
16-jun.-2023,22:59,Luz 2,SWITCH,Endpoint Health,OK
16-jun.-2023,23:03,Smart Interruptor WiFi,SWITCH,Endpoint Health,UNREACHABLE
16-jun.-2023,23:03,Luz 3,SWITCH,Endpoint Health,UNREACHABLE
16-jun.-2023,23:03,Luz 1,SWITCH,Endpoint Health,UNREACHABLE
16-jun.-2023,23:03,Luz 2,SWITCH,Endpoint Health,UNREACHABLE
16-jun.-2023,23:03,Smart Interruptor WiFi,SWITCH,Endpoint Health,OK
16-jun.-2023,23:03,Luz 3,SWITCH,Endpoint Health,OK
16-jun.-2023,23:03,Luz 1,SWITCH,Endpoint Health,OK
16-jun.-2023,23:03,Luz 2,SWITCH,Endpoint Health,OK
16-jun.-2023,23:06,Smart Interruptor WiFi,SWITCH,Endpoint Health,UNREACHABLE
16-jun.-2023,23:06,Luz 3,SWITCH,Endpoint Health,UNREACHABLE
16-jun.-2023,23:06,Luz 1,SWITCH,Endpoint Health,UNREACHABLE
16-jun.-2023,23:06,Luz 2,SWITCH,Endpoint Health,UNREACHABLE
16-jun.-2023,23:06,Smart Interruptor WiFi,SWITCH,Endpoint Health,OK
16-jun.-2023,23:06,Luz 3,SWITCH,Endpoint Health,OK
16-jun.-2023,23:06,Luz 1,SWITCH,Endpoint Health,OK
16-jun.-2023,23:06,Luz 2,SWITCH,Endpoint Health,OK
16-jun.-2023,23:09,Smart Interruptor WiFi,SWITCH,Endpoint Health,UNREACHABLE
16-jun.-2023,23:09,Luz 3,SWITCH,Endpoint Health,UNREACHABLE
16-jun.-2023,23:09,Luz 1,SWITCH,Endpoint Health,UNREACHABLE
16-jun.-2023,23:09,Luz 2,SWITCH,Endpoint Health,UNREACHABLE
16-jun.-2023,23:09,Smart Interruptor WiFi,SWITCH,Endpoint Health,OK
16-jun.-2023,23:09,Luz 3,SWITCH,Endpoint Health,OK
16-jun.-2023,23:09,Luz 1,SWITCH,Endpoint Health,OK
16-jun.-2023,23:09,Luz 2,SWITCH,Endpoint Health,OK
16-jun.-2023,23:23,Smart Interruptor WiFi,SWITCH,Endpoint Health,UNREACHABLE
16-jun.-2023,23:23,Luz 3,SWITCH,Endpoint Health,UNREACHABLE
16-jun.-2023,23:23,Luz 1,SWITCH,Endpoint Health,UNREACHABLE
16-jun.-2023,23:23,Luz 2,SWITCH,Endpoint Health,UNREACHABLE
16-jun.-2023,23:23,Smart Interruptor WiFi,SWITCH,Endpoint Health,OK
16-jun.-2023,23:23,Luz 3,SWITCH,Endpoint Health,OK
16-jun.-2023,23:23,Luz 1,SWITCH,Endpoint Health,OK
16-jun.-2023,23:23,Luz 2,SWITCH,Endpoint Health,OK
16-jun.-2023,23:37,Smart Interruptor WiFi,SWITCH,Endpoint Health,UNREACHABLE
16-jun.-2023,23:37,Luz 3,SWITCH,Endpoint Health,UNREACHABLE
16-jun.-2023,23:37,Luz 1,SWITCH,Endpoint Health,UNREACHABLE
16-jun.-2023,23:37,Luz 2,SWITCH,Endpoint Health,UNREACHABLE
16-jun.-2023,23:37,Smart Interruptor WiFi,SWITCH,Endpoint Health,OK
16-jun.-2023,23:37,Luz 3,SWITCH,Endpoint Health,OK
16-jun.-2023,23:37,Luz 1,SWITCH,Endpoint Health,OK
16-jun.-2023,23:37,Luz 2,SWITCH,Endpoint Health,OK
16-jun.-2023,23:41,Smart Interruptor WiFi,SWITCH,Endpoint Health,UNREACHABLE
16-jun.-2023,23:41,Luz 3,SWITCH,Endpoint Health,UNREACHABLE
16-jun.-2023,23:41,Luz 1,SWITCH,Endpoint Health,UNREACHABLE
16-jun.-2023,23:41,Luz 2,SWITCH,Endpoint Health,UNREACHABLE
